id,code,name,name_th,post_code,district_id,created_at,updated_at
5921,720703,Bang Ta Then,บางตาเถร,72110,745,43:28.5,43:28.5
5922,720704,Bang Takhian,บางตะเคียน,72110,745,43:28.5,43:28.5
5923,720705,Ban Kum,บ้านกุ่ม,72110,745,43:28.5,43:28.5
5924,720706,Hua Pho,หัวโพธิ์,72110,745,43:28.5,43:28.5
5925,720707,Bang Phlap,บางพลับ,72110,745,43:28.5,43:28.5
5926,720708,Noen Phraprang,เนินพระปรางค์,72110,745,43:28.5,43:28.5
5927,720709,Ban Chang,บ้านช้าง,72110,745,43:28.5,43:28.5
5928,720710,Ton Tan,ต้นตาล,72110,745,43:28.5,43:28.5
5929,720711,Si Samran,ศรีสำราญ,72110,745,43:28.5,43:28.5
5930,720712,Thung Khok,ทุ่งคอก,72190,745,43:28.5,43:28.5
5931,720713,Nong Bo,หนองบ่อ,72110,745,43:28.5,43:28.5
5932,720714,Bo Suphan,บ่อสุพรรณ,72190,745,43:28.5,43:28.5
5933,720715,Don Manao,ดอนมะนาว,72110,745,43:28.5,43:28.5
5934,720801,Yan Yao,ย่านยาว,72130,746,43:28.5,43:28.5
5935,720802,Wang Luek,วังลึก,72130,746,43:28.5,43:28.5
5936,720803,Sam Chuk,สามชุก,72130,746,43:28.5,43:28.5
5937,720804,Nong Phak Nak,หนองผักนาก,72130,746,43:28.5,43:28.5
5938,720805,Ban Sa,บ้านสระ,72130,746,43:28.5,43:28.5
5939,720806,Nong Sadao,หนองสะเดา,72130,746,43:28.5,43:28.5
5940,720807,Krasiao,กระเสียว,72130,746,43:28.5,43:28.5
5941,720901,U Thong,อู่ทอง,72160,747,43:28.5,43:28.5
5942,720902,Sa Yai Som,สระยายโสม,72220,747,43:28.5,43:28.5
5943,720903,Chorakhe Sam Phan,จรเข้สามพัน,72160,747,43:28.5,43:28.5
5944,720904,Ban Don,บ้านดอน,72160,747,43:28.5,43:28.5
5945,720905,Yung Thalai,ยุ้งทะลาย,72160,747,43:28.5,43:28.5
5946,720906,Don Makluea,ดอนมะเกลือ,72220,747,43:28.5,43:28.5
5947,720907,Nong Ong,หนองโอ่ง,72160,747,43:28.5,43:28.5
5948,720908,Don Kha,ดอนคา,72160,747,43:28.5,43:28.5
5949,720909,Phlapphla Chai,พลับพลาไชย,72160,747,43:28.5,43:28.5
5950,720910,Ban Khong,บ้านโข้ง,72160,747,43:28.5,43:28.5
5951,720911,Chedi,เจดีย์,72160,747,43:28.5,43:28.5
5952,720912,Sa Phang Lan,สระพังลาน,72220,747,43:28.5,43:28.5
5953,720913,Krachan,กระจัน,72160,747,43:28.5,43:28.5
5954,721001,Nong Ya Sai,หนองหญ้าไซ,72240,748,43:28.5,43:28.5
5955,721002,Nong Ratchawat,หนองราชวัตร,72240,748,43:28.5,43:28.5
5956,721003,Nong Pho,หนองโพธิ์,72240,748,43:28.5,43:28.5
5957,721004,Chaeng Ngam,แจงงาม,72240,748,43:28.5,43:28.5
5958,721005,Nong Kham,หนองขาม,72240,748,43:28.5,43:28.5
5959,721006,Thap Luang,ทัพหลวง,72240,748,43:28.5,43:28.5
5960,730101,Phra Pathom Chedi,พระปฐมเจดีย์,73000,749,43:28.5,43:28.5
5961,730102,Bang Khaem,บางแขม,73000,749,43:28.5,43:28.5
5962,730103,Phra Prathon,พระประโทน,73000,749,43:28.5,43:28.5
5963,730104,Thammasala,ธรรมศาลา,73000,749,43:28.5,43:28.5
5964,730105,Ta Kong,ตาก้อง,73000,749,43:28.5,43:28.5
5965,730106,Map Khae,มาบแค,73000,749,43:28.5,43:28.5
5966,730107,Sanam Chan,สนามจันทร์,73000,749,43:28.5,43:28.5
5967,730108,Don Yai Hom,ดอนยายหอม,73000,749,43:28.5,43:28.5
5968,730109,Thanon Khat,ถนนขาด,73000,749,43:28.5,43:28.5
5969,730110,Bo Phlap,บ่อพลับ,73000,749,43:28.5,43:28.5
5970,730111,Nakhon Pathom,นครปฐม,73000,749,43:28.5,43:28.5
5971,730112,Wang Taku,วังตะกู,73000,749,43:28.5,43:28.5
5972,730113,Nong Pak Long,หนองปากโลง,73000,749,43:28.5,43:28.5
5973,730114,Sam Khwai Phueak,สามควายเผือก,73000,749,43:28.5,43:28.5
5974,730115,Thung Noi,ทุ่งน้อย,73000,749,43:28.5,43:28.5
5975,730116,Nong Din Daeng,หนองดินแดง,73000,749,43:28.5,43:28.5
5976,730117,Wang Yen,วังเย็น,73000,749,43:28.5,43:28.5
5977,730118,Phrong Maduea,โพรงมะเดื่อ,73000,749,43:28.5,43:28.5
5978,730119,Lam Phaya,ลำพยา,73000,749,43:28.5,43:28.5
5979,730120,Sa Kathiam,สระกระเทียม,73000,749,43:28.5,43:28.5
5980,730121,Suan Pan,สวนป่าน,73000,749,43:28.5,43:28.5
5981,730122,Huai Chorakhe,ห้วยจรเข้,73000,749,43:28.5,43:28.5
5982,730123,Thap Luang,ทัพหลวง,73000,749,43:28.5,43:28.5
5983,730124,Nong Ngu Lueam,หนองงูเหลือม,73000,749,43:28.5,43:28.5
5984,730125,Ban Yang,บ้านยาง,73000,749,43:28.5,43:28.5
5985,730201,Thung Kraphang Hom,ทุ่งกระพังโหม,73140,750,43:28.5,43:28.5
5986,730202,Kratip,กระตีบ,73180,750,43:28.5,43:28.5
5987,730203,Thung Luk Nok,ทุ่งลูกนก,73140,750,43:28.5,43:28.5
5988,730204,Huai Khwang,ห้วยขวาง,73140,750,43:28.5,43:28.5
5989,730205,Thung Khwang,ทุ่งขวาง,73140,750,43:28.5,43:28.5
5990,730206,Sa Si Mum,สระสี่มุม,73140,750,43:28.5,43:28.5
5991,730207,Thung Bua,ทุ่งบัว,73140,750,43:28.5,43:28.5
5992,730208,Don Khoi,ดอนข่อย,73140,750,43:28.5,43:28.5
5993,730209,Sa Phatthana,สระพัฒนา,73180,750,43:28.5,43:28.5
5994,730210,Huai Mon Thong,ห้วยหมอนทอง,73140,750,43:28.5,43:28.5
5995,730211,Huai Muang,ห้วยม่วง,73180,750,43:28.5,43:28.5
5996,730212,Kamphaeng Saen,กำแพงแสน,73140,750,43:28.5,43:28.5
5997,730213,Rang Phikun,รางพิกุล,73140,750,43:28.5,43:28.5
5998,730214,Nong Krathum,หนองกระทุ่ม,73140,750,43:28.5,43:28.5
5999,730215,Wang Nam Khiao,วังน้ำเขียว,73140,750,43:28.5,43:28.5
6000,730301,Nakhon Chai Si,นครชัยศรี,73120,751,43:28.5,43:28.5
6001,730302,Bang Krabao,บางกระเบา,73120,751,43:28.5,43:28.5
6002,730303,Wat Khae,วัดแค,73120,751,43:28.5,43:28.5
6003,730304,Tha Tamnak,ท่าตำหนัก,73120,751,43:28.5,43:28.5
6004,730305,Bang Kaeo,บางแก้ว,73120,751,43:28.5,43:28.5
6005,730306,Tha Krachap,ท่ากระชับ,73120,751,43:28.5,43:28.5
6006,730307,Khun Kaeo,ขุนแก้ว,73120,751,43:28.5,43:28.5
6007,730308,Tha Phraya,ท่าพระยา,73120,751,43:28.5,43:28.5
6008,730309,Phaniat,พะเนียด,73120,751,43:28.5,43:28.5
6009,730310,Bang Rakam,บางระกำ,73120,751,43:28.5,43:28.5
6010,730311,Khok Phra Chedi,โคกพระเจดีย์,73120,751,43:28.5,43:28.5
6011,730312,Sisa Thong,ศีรษะทอง,73120,751,43:28.5,43:28.5
6012,730313,Laem Bua,แหลมบัว,73120,751,43:28.5,43:28.5
6013,730314,Si Mahapho,ศรีมหาโพธิ์,73120,751,43:28.5,43:28.5
6014,730315,Sampathuan,สัมปทวน,73120,751,43:28.5,43:28.5
6015,730316,Wat Samrong,วัดสำโรง,73120,751,43:28.5,43:28.5
6016,730317,Don Faek,ดอนแฝก,73120,751,43:28.5,43:28.5
6017,730318,Huai Phlu,ห้วยพลู,73120,751,43:28.5,43:28.5
6018,730319,Wat Lamut,วัดละมุด,73120,751,43:28.5,43:28.5
6019,730320,Bang Phra,บางพระ,73120,751,43:28.5,43:28.5
6020,730321,Bang Kaeo Fa,บางแก้วฟ้า,73120,751,43:28.5,43:28.5
6021,730322,Lan Tak Fa,ลานตากฟ้า,73120,751,43:28.5,43:28.5
6022,730323,Ngio Rai,งิ้วราย,73120,751,43:28.5,43:28.5
6023,730324,Thaiyawat,ไทยาวาส,73120,751,43:28.5,43:28.5
6024,730401,Sam Ngam,สามง่าม,73150,752,43:28.5,43:28.5
6025,730402,Huai Phra,ห้วยพระ,73150,752,43:28.5,43:28.5
6026,730403,Lam Hoei,ลำเหย,73150,752,43:28.5,43:28.5
6027,730404,Don Phutsa,ดอนพุทรา,73150,752,43:28.5,43:28.5
6028,730405,Ban Luang,บ้านหลวง,73150,752,43:28.5,43:28.5
6029,730406,Don Ruak,ดอนรวก,73150,752,43:28.5,43:28.5
6030,730407,Huai Duan,ห้วยด้วน,73150,752,43:28.5,43:28.5
6031,730408,Lam Luk Bua,ลำลูกบัว,73150,752,43:28.5,43:28.5
6032,730501,Bang Len,บางเลน,73130,753,43:28.5,43:28.5
6033,730502,Bang Pla,บางปลา,73130,753,43:28.5,43:28.5
6034,730503,Bang Luang,บางหลวง,73190,753,43:28.5,43:28.5
6035,730504,Bang Phasi,บางภาษี,73130,753,43:28.5,43:28.5
6036,730505,Bang Rakam,บางระกำ,73130,753,43:28.5,43:28.5
6037,730506,Bang Sai Pa,บางไทรป่า,73130,753,43:28.5,43:28.5
6038,730507,Hin Mun,หินมูล,73190,753,43:28.5,43:28.5
6039,730508,Sai Ngam,ไทรงาม,73130,753,43:28.5,43:28.5
6040,730509,Don Tum,ดอนตูม,73130,753,43:28.5,43:28.5
6041,730510,Nin Phet,นิลเพชร,73130,753,43:28.5,43:28.5
6042,730511,Bua Pak Tha,บัวปากท่า,73130,753,43:28.5,43:28.5
6043,730512,Khlong Nok Krathung,คลองนกกระทุง,73130,753,43:28.5,43:28.5
6044,730513,Nara Phirom,นราภิรมย์,73130,753,43:28.5,43:28.5
6045,730514,Lam Phaya,ลำพญา,73130,753,43:28.5,43:28.5
6046,730515,Phai Hu Chang,ไผ่หูช้าง,73130,753,43:28.5,43:28.5
6047,730601,Tha Kham,ท่าข้าม,73110,754,43:28.5,43:28.5
6048,730602,Song Khanong,ทรงคนอง,73210,754,43:28.5,43:28.5
6049,730603,Hom Kret,หอมเกร็ด,73110,754,43:28.5,43:28.5
6050,730604,Bang Krathuek,บางกระทึก,73210,754,43:28.5,43:28.5
6051,730605,Bang Toei,บางเตย,73210,754,43:28.5,43:28.5
6052,730606,Sam Phran,สามพราน,73110,754,43:28.5,43:28.5
6053,730607,Bang Chang,บางช้าง,73110,754,43:28.5,43:28.5
6054,730608,Rai Khing,ไร่ขิง,73210,754,43:28.5,43:28.5
6055,730609,Tha Talat,ท่าตลาด,73110,754,43:28.5,43:28.5
6056,730610,Krathum Lom,กระทุ่มล้ม,73220,754,43:28.5,43:28.5
6057,730611,Khlong Mai,คลองใหม่,73110,754,43:28.5,43:28.5
6058,730612,Talat Chinda,ตลาดจินดา,73110,754,43:28.5,43:28.5
6059,730613,Khlong Chinda,คลองจินดา,73110,754,43:28.5,43:28.5
6060,730614,Yai Cha,ยายชา,73110,754,43:28.5,43:28.5
6061,730615,Ban Mai,บ้านใหม่,73110,754,43:28.5,43:28.5
6062,730616,Om Yai,อ้อมใหญ่,73160,754,43:28.5,43:28.5
6063,730701,Sala Ya,ศาลายา,73170,755,43:28.5,43:28.5
6064,730702,Khlong Yong,คลองโยง,73170,755,43:28.5,43:28.5
6065,730703,Mahasawat,มหาสวัสดิ์,73170,755,43:28.5,43:28.5
6066,740101,Mahachai,มหาชัย,74000,756,43:28.5,43:28.5
6067,740102,Tha Chalom,ท่าฉลอม,74000,756,43:28.5,43:28.5
6068,740103,Krok Krak,โกรกกราก,74000,756,43:28.5,43:28.5
6069,740104,Ban Bo,บ้านบ่อ,74000,756,43:28.5,43:28.5
6070,740105,Bang Thorat,บางโทรัด,74000,756,43:28.5,43:28.5
6071,740106,Kalong,กาหลง,74000,756,43:28.5,43:28.5
6072,740107,Na Khok,นาโคก,74000,756,43:28.5,43:28.5
6073,740108,Tha Chin,ท่าจีน,74000,756,43:28.5,43:28.5
6074,740109,Na Di,นาดี,74000,756,43:28.5,43:28.5
6075,740110,Tha Sai,ท่าทราย,74000,756,43:28.5,43:28.5
6076,740111,Khok Krabue,คอกกระบือ,74000,756,43:28.5,43:28.5
6077,740112,Bang Nam Chuet,บางน้ำจืด,74000,756,43:28.5,43:28.5
6078,740113,Phanthai Norasing,พันท้ายนรสิงห์,74000,756,43:28.5,43:28.5
6079,740114,Khok Kham,โคกขาม,74000,756,43:28.5,43:28.5
6080,740115,Ban Ko,บ้านเกาะ,74000,756,43:28.5,43:28.5
6081,740116,Bang Krachao,บางกระเจ้า,74000,756,43:28.5,43:28.5
6082,740117,Bang Ya Phraek,บางหญ้าแพรก,74000,756,43:28.5,43:28.5
6083,740118,Chai Mongkhon,ชัยมงคล,74000,756,43:28.5,43:28.5
6084,740201,Talat Krathum Baen,ตลาดกระทุ่มแบน,74110,757,43:28.5,43:28.5
6085,740202,Om Noi,อ้อมน้อย,74130,757,43:28.5,43:28.5
6086,740203,Tha Mai,ท่าไม้,74110,757,43:28.5,43:28.5
6087,740204,Suan Luang,สวนหลวง,74110,757,43:28.5,43:28.5
6088,740205,Bang Yang,บางยาง,74110,757,43:28.5,43:28.5
6089,740206,Khlong Maduea,คลองมะเดื่อ,74110,757,43:28.5,43:28.5
6090,740207,Nong Nok Khai,หนองนกไข่,74110,757,43:28.5,43:28.5
6091,740208,Don Kai Di,ดอนไก่ดี,74110,757,43:28.5,43:28.5
6092,740209,Khae Rai,แคราย,74110,757,43:28.5,43:28.5
6093,740210,Tha Sao,ท่าเสา,74110,757,43:28.5,43:28.5
6094,740301,Ban Phaeo,บ้านแพ้ว,74120,758,43:28.5,43:28.5
6095,740302,Lak Sam,หลักสาม,74120,758,43:28.5,43:28.5
6096,740303,Yok Krabat,ยกกระบัตร,74120,758,43:28.5,43:28.5
6097,740304,Rong Khe,โรงเข้,74120,758,43:28.5,43:28.5
6098,740305,Nong Song Hong,หนองสองห้อง,74120,758,43:28.5,43:28.5
6099,740306,Nong Bua,หนองบัว,74120,758,43:28.5,43:28.5
6100,740307,Lak Song,หลักสอง,74120,758,43:28.5,43:28.5
6101,740308,Chet Rio,เจ็ดริ้ว,74120,758,43:28.5,43:28.5
6102,740309,Khlong Tan,คลองตัน,74120,758,43:28.5,43:28.5
6103,740310,Amphaeng,อำแพง,74120,758,43:28.5,43:28.5
6104,740311,Suan Som,สวนส้ม,74120,758,43:28.5,43:28.5
6105,740312,Kaset Phatthana,เกษตรพัฒนา,74120,758,43:28.5,43:28.5
6106,750101,Mae Klong,แม่กลอง,75000,759,43:28.5,43:28.5
6107,750102,Bang Khan Taek,บางขันแตก,75000,759,43:28.5,43:28.5
6108,750103,Lat Yai,ลาดใหญ่,75000,759,43:28.5,43:28.5
6109,750104,Ban Prok,บ้านปรก,75000,759,43:28.5,43:28.5
6110,750105,Bang Kaeo,บางแก้ว,75000,759,43:28.5,43:28.5
6111,750106,Thai Hat,ท้ายหาด,75000,759,43:28.5,43:28.5
6112,750107,Laem Yai,แหลมใหญ่,75000,759,43:28.5,43:28.5
6113,750108,Khlong Khoen,คลองเขิน,75000,759,43:28.5,43:28.5
6114,750109,Khlong Khon,คลองโคน,75000,759,43:28.5,43:28.5
6115,750110,Nang Takhian,นางตะเคียน,75000,759,43:28.5,43:28.5
6116,750111,Bang Chakreng,บางจะเกร็ง,75000,759,43:28.5,43:28.5
6117,750201,Kradang Nga,กระดังงา,75120,760,43:28.5,43:28.5
6118,750202,Bang Sakae,บางสะแก,75120,760,43:28.5,43:28.5
6119,750203,Bang Yi Rong,บางยี่รงค์,75120,760,43:28.5,43:28.5
6120,750204,Rong Hip,โรงหีบ,75120,760,43:28.5,43:28.5
6121,750205,Bang Khonthi,บางคนที,75120,760,43:28.5,43:28.5
6122,750206,Don Manora,ดอนมะโนรา,75120,760,43:28.5,43:28.5
6123,750207,Bang Phrom,บางพรม,75120,760,43:28.5,43:28.5
6124,750208,Bang Kung,บางกุ้ง,75120,760,43:28.5,43:28.5
6125,750209,Chom Pluak,จอมปลวก,75120,760,43:28.5,43:28.5
6126,750210,Bang Nok Khwaek,บางนกแขวก,75120,760,43:28.5,43:28.5
6127,750211,Yai Phaeng,ยายแพง,75120,760,43:28.5,43:28.5
6128,750212,Bang Krabue,บางกระบือ,75120,760,43:28.5,43:28.5
6129,750213,Ban Pramot,บ้านปราโมทย์,75120,760,43:28.5,43:28.5
6130,750301,Amphawa,อัมพวา,75110,761,43:28.5,43:28.5
6131,750302,Suan Luang,สวนหลวง,75110,761,43:28.5,43:28.5
6132,750303,Tha Kha,ท่าคา,75110,761,43:28.5,43:28.5
6133,750304,Wat Pradu,วัดประดู่,75110,761,43:28.5,43:28.5
6134,750305,Mueang Mai,เหมืองใหม่,75110,761,43:28.5,43:28.5
6135,750306,Bang Chang,บางช้าง,75110,761,43:28.5,43:28.5
6136,750307,Khwae Om,แควอ้อม,75110,761,43:28.5,43:28.5
6137,750308,Plai Phongphang,ปลายโพงพาง,75110,761,43:28.5,43:28.5
6138,750309,Bang Khae,บางแค,75110,761,43:28.5,43:28.5
6139,750310,Phraek Nam Daeng,แพรกหนามแดง,75110,761,43:28.5,43:28.5
6140,750311,Yi San,ยี่สาร,75110,761,43:28.5,43:28.5
6141,750312,Bang Nang Li,บางนางลี่,75110,761,43:28.5,43:28.5
6142,760101,Tha Rap,ท่าราบ,76000,762,43:28.5,43:28.5
6143,760102,Khlong Krachaeng,คลองกระแซง,76000,762,43:28.5,43:28.5
6144,760103,Bang Chan,บางจาน,76000,762,43:28.5,43:28.5
6145,760104,Na Phan Sam,นาพันสาม,76000,762,43:28.5,43:28.5
6146,760105,Thong Chai,ธงชัย,76000,762,43:28.5,43:28.5
6147,760106,Ban Kum,บ้านกุ่ม,76000,762,43:28.5,43:28.5
6148,760107,Nong Sano,หนองโสน,76000,762,43:28.5,43:28.5
6149,760108,Rai Som,ไร่ส้ม,76000,762,43:28.5,43:28.5
6150,760109,Wiang Khoi,เวียงคอย,76000,762,43:28.5,43:28.5
6151,760110,Bang Chak,บางจาก,76000,762,43:28.5,43:28.5
6152,760111,Ban Mo,บ้านหม้อ,76000,762,43:28.5,43:28.5
6153,760112,Ton Mamuang,ต้นมะม่วง,76000,762,43:28.5,43:28.5
6154,760113,Chong Sakae,ช่องสะแก,76000,762,43:28.5,43:28.5
6155,760114,Na Wung,นาวุ้ง,76000,762,43:28.5,43:28.5
6156,760115,Sam Marong,สำมะโรง,76000,762,43:28.5,43:28.5
6157,760116,Pho Phra,โพพระ,76000,762,43:28.5,43:28.5
6158,760117,Hat Chao Samran,หาดเจ้าสำราญ,76100,762,43:28.5,43:28.5
6159,760118,Hua Saphan,หัวสะพาน,76000,762,43:28.5,43:28.5
6160,760119,Ton Maphrao,ต้นมะพร้าว,76000,762,43:28.5,43:28.5
6161,760120,Wang Tako,วังตะโก,76000,762,43:28.5,43:28.5
6162,760121,Pho Rai Wan,โพไร่หวาน,76000,762,43:28.5,43:28.5
6163,760122,Don Yang,ดอนยาง,76000,762,43:28.5,43:28.5
6164,760123,Nong Khanan,หนองขนาน,76000,762,43:28.5,43:28.5
6165,760124,Nong Phlap,หนองพลับ,76000,762,43:28.5,43:28.5
6166,760201,Khao Yoi,เขาย้อย,76140,763,43:28.5,43:28.5
6167,760202,Sa Phang,สระพัง,76140,763,43:28.5,43:28.5
6168,760203,Bang Khem,บางเค็ม,76140,763,43:28.5,43:28.5
6169,760204,Thap Khang,ทับคาง,76140,763,43:28.5,43:28.5
6170,760205,Nong Pla Lai,หนองปลาไหล,76140,763,43:28.5,43:28.5
6171,760206,Nong Prong,หนองปรง,76140,763,43:28.5,43:28.5
6172,760207,Nong Chumphon,หนองชุมพล,76140,763,43:28.5,43:28.5
6173,760208,Huai Rong,ห้วยโรง,76140,763,43:28.5,43:28.5
6174,760209,Huai Tha Chang,ห้วยท่าช้าง,76140,763,43:28.5,43:28.5
6175,760210,Nong Chumphon Nuea,หนองชุมพลเหนือ,76140,763,43:28.5,43:28.5
6176,760301,Nong Ya Plong,หนองหญ้าปล้อง,76160,764,43:28.5,43:28.5
6177,760302,Yang Nam Klat Nuea,ยางน้ำกลัดเหนือ,76160,764,43:28.5,43:28.5
6178,760303,Yang Nam Klat Tai,ยางน้ำกลัดใต้,76160,764,43:28.5,43:28.5
6179,760304,Tha Takhro,ท่าตะคร้อ,76160,764,43:28.5,43:28.5
6180,760401,Cha-Am,ชะอำ,76120,765,43:28.5,43:28.5
6181,760402,Bang Kao,บางเก่า,76120,765,43:28.5,43:28.5
6182,760403,Na Yang,นายาง,76120,765,43:28.5,43:28.5
6183,760404,Khao Yai,เขาใหญ่,76120,765,43:28.5,43:28.5
6184,760405,Nong Sala,หนองศาลา,76120,765,43:28.5,43:28.5
6185,760406,Huai Sai Nuea,ห้วยทรายเหนือ,76120,765,43:28.5,43:28.5
6186,760407,Rai Mai Phatthana,ไร่ใหม่พัฒนา,76120,765,43:28.5,43:28.5
6187,760408,Sam Phraya,สามพระยา,76120,765,43:28.5,43:28.5
6188,760409,Don Khun Huai,ดอนขุนห้วย,76120,765,43:28.5,43:28.5
6189,760501,Tha Yang,ท่ายาง,76130,766,43:28.5,43:28.5
6190,760502,Tha Khoi,ท่าคอย,76130,766,43:28.5,43:28.5
6191,760503,Yang Yong,ยางหย่อง,76130,766,43:28.5,43:28.5
6192,760504,Nong Chok,หนองจอก,76130,766,43:28.5,43:28.5
6193,760505,Map Pla Khao,มาบปลาเค้า,76130,766,43:28.5,43:28.5
6194,760506,Tha Mai Ruak,ท่าไม้รวก,76130,766,43:28.5,43:28.5
6195,760507,Wang Khrai,วังไคร้,76130,766,43:28.5,43:28.5
6196,760511,Klat Luang,กลัดหลวง,76130,766,43:28.5,43:28.5
6197,760512,Puek Tian,ปึกเตียน,76130,766,43:28.5,43:28.5
6198,760513,Khao Krapuk,เขากระปุก,76130,766,43:28.5,43:28.5
6199,760514,Tha Laeng,ท่าแลง,76130,766,43:28.5,43:28.5
6200,760515,Ban Nai Dong,บ้านในดง,76130,766,43:28.5,43:28.5
6201,760601,Ban Lat,บ้านลาด,76150,767,43:28.5,43:28.5
6202,760602,Ban Hat,บ้านหาด,76150,767,43:28.5,43:28.5
6203,760603,Ban Than,บ้านทาน,76150,767,43:28.5,43:28.5
6204,760604,Tamru,ตำหรุ,76150,767,43:28.5,43:28.5
6205,760605,Samo Phlue,สมอพลือ,76150,767,43:28.5,43:28.5
6206,760606,Rai Makham,ไร่มะขาม,76150,767,43:28.5,43:28.5
6207,760607,Tha Sen,ท่าเสน,76150,767,43:28.5,43:28.5
6208,760608,Nong Krachet,หนองกระเจ็ด,76150,767,43:28.5,43:28.5
6209,760609,Nong Kapu,หนองกะปุ,76150,767,43:28.5,43:28.5
6210,760610,Lat Pho,ลาดโพธิ์,76150,767,43:28.5,43:28.5
6211,760612,Rai Khok,ไร่โคก,76150,767,43:28.5,43:28.5
6212,760613,Rong Khe,โรงเข้,76150,767,43:28.5,43:28.5
6213,760614,Rai Sathon,ไร่สะท้อน,76150,767,43:28.5,43:28.5
6214,760615,Huai Khong,ห้วยข้อง,76150,767,43:28.5,43:28.5
6215,760616,Tha Chang,ท่าช้าง,76150,767,43:28.5,43:28.5
6216,760617,Tham Rong,ถ้ำรงค์,76150,767,43:28.5,43:28.5
6217,760618,Huai Luek,ห้วยลึก,76150,767,43:28.5,43:28.5
6218,760701,Ban Laem,บ้านแหลม,76110,768,43:28.5,43:28.5
6219,760702,Bang Khun Sai,บางขุนไทร,76110,768,43:28.5,43:28.5
6220,760703,Pak Thale,ปากทะเล,76110,768,43:28.5,43:28.5
6221,760704,Bang Kaeo,บางแก้ว,76110,768,43:28.5,43:28.5
6222,760705,Laem Phak Bia,แหลมผักเบี้ย,76100,768,43:28.5,43:28.5
6223,760706,Bang Tabun,บางตะบูน,76110,768,43:28.5,43:28.5
6224,760707,Bang Tabun Ok,บางตะบูนออก,76110,768,43:28.5,43:28.5
6225,760708,Bang Khrok,บางครก,76110,768,43:28.5,43:28.5
6226,760709,Tha Raeng,ท่าแร้ง,76110,768,43:28.5,43:28.5
6227,760710,Tha Raeng Ok,ท่าแร้งออก,76110,768,43:28.5,43:28.5
6228,760801,Kaeng Krachan,แก่งกระจาน,76170,769,43:28.5,43:28.5
6229,760802,Song Phi Nong,สองพี่น้อง,76170,769,43:28.5,43:28.5
6230,760803,Wang Chan,วังจันทร์,76170,769,43:28.5,43:28.5
6231,760804,Pa Deng,ป่าเด็ง,76170,769,43:28.5,43:28.5
6232,760805,Phu Sawan,พุสวรรค์,76170,769,43:28.5,43:28.5
6233,760806,Huai Mae Phriang,ห้วยแม่เพรียง,76170,769,43:28.5,43:28.5
6234,770101,Prachuap Khiri Khan,ประจวบคีรีขันธ์,77000,770,43:28.5,43:28.5
6235,770102,Ko Lak,เกาะหลัก,77000,770,43:28.5,43:28.5
6236,770103,Khlong Wan,คลองวาฬ,77000,770,43:28.5,43:28.5
6237,770104,Huai Sai,ห้วยทราย,77000,770,43:28.5,43:28.5
6238,770105,Ao Noi,อ่าวน้อย,77000,770,43:28.5,43:28.5
6239,770106,Bo Nok,บ่อนอก,77210,770,43:28.5,43:28.5
6240,770201,Kui Buri,กุยบุรี,77150,771,43:28.5,43:28.5
6241,770202,Kui Nuea,กุยเหนือ,77150,771,43:28.5,43:28.5
6242,770203,Khao Daeng,เขาแดง,77150,771,43:28.5,43:28.5
6243,770204,Don Yai Nu,ดอนยายหนู,77150,771,43:28.5,43:28.5
6244,770206,Sam Krathai,สามกระทาย,77150,771,43:28.5,43:28.5
6245,770207,Hat Kham,หาดขาม,77150,771,43:28.5,43:28.5
6246,770301,Thap Sakae,ทับสะแก,77130,772,43:28.5,43:28.5
6247,770302,Ang Thong,อ่างทอง,77130,772,43:28.5,43:28.5
6248,770303,Na Hu Kwang,นาหูกวาง,77130,772,43:28.5,43:28.5
6249,770304,Khao Lan,เขาล้าน,77130,772,43:28.5,43:28.5
6250,770305,Huai Yang,ห้วยยาง,77130,772,43:28.5,43:28.5
6251,770306,Saeng Arun,แสงอรุณ,77130,772,43:28.5,43:28.5
6252,770401,Kamnoet Nopphakhun,กำเนิดนพคุณ,77140,773,43:28.5,43:28.5
6253,770402,Phong Prasat,พงศ์ประศาสน์,77140,773,43:28.5,43:28.5
6254,770403,Ron Thong,ร่อนทอง,77230,773,43:28.5,43:28.5
6255,770404,Thong Chai,ธงชัย,77190,773,43:28.5,43:28.5
6256,770405,Chai Kasem,ชัยเกษม,77190,773,43:28.5,43:28.5
6257,770406,Thong Mongkhon,ทองมงคล,77230,773,43:28.5,43:28.5
6258,770407,Mae Ramphueng,แม่รำพึง,77140,773,43:28.5,43:28.5
6259,770501,Pak Phraek,ปากแพรก,77170,774,43:28.5,43:28.5
6260,770502,Bang Saphan,บางสะพาน,77170,774,43:28.5,43:28.5
6261,770503,Sai Thong,ทรายทอง,77170,774,43:28.5,43:28.5
6262,770504,Chang Raek,ช้างแรก,77170,774,43:28.5,43:28.5
6263,770505,Chaiyarat,ไชยราช,77170,774,43:28.5,43:28.5
6264,770601,Pran Buri,ปราณบุรี,77120,775,43:28.5,43:28.5
6265,770602,Khao Noi,เขาน้อย,77120,775,43:28.5,43:28.5
6266,770604,Pak Nam Pran,ปากน้ำปราณ,77220,775,43:28.5,43:28.5
6267,770607,Nong Ta Taem,หนองตาแต้ม,77120,775,43:28.5,43:28.5
6268,770608,Wang Phong,วังก์พง,77120,775,43:28.5,43:28.5
6269,770609,Khao Chao,เขาจ้าว,77120,775,43:28.5,43:28.5
